ore; minuti; secondi; corrente; tensione; lemcurr; lemref; (temperatura/100);
17; 55; 28.597; 1.270; 3.469; 2.553; 2.508; 0.362;
17; 55; 28.647; 1.270; 3.468; 2.553; 2.508; 0.369;
17; 55; 28.697; 1.270; 3.468; 2.555; 2.507; 0.388;
17; 55; 28.747; 1.270; 3.467; 2.555; 2.508; 0.394;
17; 55; 28.797; 1.270; 3.468; 2.555; 2.508; 0.390;
17; 55; 28.847; 1.270; 3.467; 2.554; 2.509; 0.395;
17; 55; 28.897; 1.270; 3.468; 2.553; 2.508; 0.391;
17; 55; 28.947; 1.270; 3.467; 2.554; 2.508; 0.384;
17; 55; 28.997; 1.270; 3.464; 2.557; 2.506; 0.388;
17; 55; 29.047; 1.270; 3.466; 2.555; 2.507; 0.395;
17; 55; 29.097; 1.270; 3.468; 2.555; 2.507; 0.390;
17; 55; 29.147; 1.270; 3.469; 2.554; 2.507; 0.379;
17; 55; 29.197; 1.270; 3.468; 2.553; 2.509; 0.368;
17; 55; 29.247; 1.270; 3.468; 2.553; 2.508; 0.365;
17; 55; 29.297; 1.270; 3.468; 2.553; 2.508; 0.364;
17; 55; 29.347; 1.270; 3.469; 2.553; 2.508; 0.365;
17; 55; 29.397; 1.270; 3.468; 2.553; 2.508; 0.366;
17; 55; 29.447; 1.270; 3.469; 2.553; 2.508; 0.366;
17; 55; 29.497; 1.270; 3.468; 2.554; 2.508; 0.368;
17; 55; 29.547; 1.270; 3.468; 2.553; 2.508; 0.374;
17; 55; 29.597; 1.270; 3.468; 2.554; 2.506; 0.377;
17; 55; 29.647; 1.270; 3.469; 2.553; 2.508; 0.374;
17; 55; 29.697; 1.270; 3.468; 2.554; 2.507; 0.374;
17; 55; 29.747; 1.270; 3.468; 2.555; 2.506; 0.378;
17; 55; 29.797; 1.270; 3.468; 2.553; 2.507; 0.377;
17; 55; 29.847; 1.270; 3.468; 2.555; 2.507; 0.383;
17; 55; 29.897; 1.270; 3.467; 2.555; 2.508; 0.386;
17; 55; 29.947; 1.270; 3.466; 2.555; 2.507; 0.387;
17; 55; 29.997; 1.270; 3.467; 2.554; 2.507; 0.379;
17; 55; 30.168; 1.250; 3.469; 2.553; 2.508; 0.358;
17; 55; 30.218; 1.250; 3.469; 2.552; 2.508; 0.357;
17; 55; 30.268; 1.250; 3.469; 2.553; 2.510; 0.355;
17; 55; 30.318; 1.250; 3.468; 2.555; 2.508; 0.355;
17; 55; 30.368; 1.250; 3.469; 2.554; 2.509; 0.355;
17; 55; 30.418; 1.250; 3.470; 2.553; 2.509; 0.355;
17; 55; 30.468; 1.250; 3.469; 2.552; 2.508; 0.360;
17; 55; 30.518; 1.250; 3.469; 2.552; 2.508; 0.377;
17; 55; 30.568; 1.250; 3.469; 2.553; 2.509; 0.380;
17; 55; 30.618; 1.250; 3.469; 2.552; 2.509; 0.375;
17; 55; 30.668; 1.250; 3.468; 2.554; 2.509; 0.378;
17; 55; 30.718; 1.250; 3.469; 2.552; 2.510; 0.378;
17; 55; 30.768; 1.250; 3.468; 2.553; 2.508; 0.375;
17; 55; 30.818; 1.250; 3.468; 2.553; 2.508; 0.378;
17; 55; 30.868; 1.250; 3.468; 2.552; 2.508; 0.377;
17; 55; 30.918; 1.250; 3.468; 2.554; 2.508; 0.378;
17; 55; 30.968; 1.250; 3.467; 2.553; 2.509; 0.378;
17; 55; 31.018; 1.250; 3.468; 2.554; 2.508; 0.376;
17; 55; 31.068; 1.250; 3.467; 2.554; 2.508; 0.378;
17; 55; 31.118; 1.250; 3.467; 2.554; 2.508; 0.377;
17; 55; 31.168; 1.250; 3.467; 2.555; 2.508; 0.377;
17; 55; 31.218; 1.250; 3.467; 2.554; 2.507; 0.377;
17; 55; 31.268; 1.250; 3.467; 2.555; 2.508; 0.376;
17; 55; 31.318; 1.250; 3.467; 2.555; 2.508; 0.378;
17; 55; 31.368; 1.250; 3.467; 2.555; 2.508; 0.376;
17; 55; 31.418; 1.250; 3.466; 2.555; 2.508; 0.377;
17; 55; 31.468; 1.250; 3.466; 2.555; 2.507; 0.377;
17; 55; 31.518; 1.250; 3.466; 2.555; 2.507; 0.376;
17; 55; 31.568; 1.250; 3.466; 2.555; 2.508; 0.378;
17; 55; 31.618; 1.250; 3.466; 2.555; 2.508; 0.376;
17; 55; 31.791; 1.240; 3.466; 2.555; 2.508; 0.377;
17; 55; 31.841; 1.240; 3.466; 2.555; 2.508; 0.378;
17; 55; 31.891; 1.240; 3.467; 2.553; 2.508; 0.376;
17; 55; 31.941; 1.240; 3.466; 2.556; 2.508; 0.377;
17; 55; 31.991; 1.240; 3.466; 2.554; 2.508; 0.371;
17; 55; 32.041; 1.240; 3.465; 2.556; 2.508; 0.353;
17; 55; 32.091; 1.240; 3.466; 2.556; 2.508; 0.353;
17; 55; 32.141; 1.240; 3.466; 2.557; 2.508; 0.354;
17; 55; 32.191; 1.240; 3.465; 2.556; 2.508; 0.356;
17; 55; 32.241; 1.240; 3.465; 2.557; 2.507; 0.356;
17; 55; 32.291; 1.240; 3.465; 2.555; 2.508; 0.354;
17; 55; 32.341; 1.240; 3.465; 2.557; 2.508; 0.352;
17; 55; 32.391; 1.240; 3.466; 2.555; 2.508; 0.350;
17; 55; 32.441; 1.240; 3.466; 2.556; 2.508; 0.351;
17; 55; 32.491; 1.240; 3.466; 2.556; 2.508; 0.351;
17; 55; 32.541; 1.240; 3.466; 2.555; 2.508; 0.350;
17; 55; 32.591; 1.240; 3.466; 2.555; 2.508; 0.352;
17; 55; 32.641; 1.240; 3.465; 2.556; 2.508; 0.354;
17; 55; 32.691; 1.240; 3.465; 2.556; 2.508; 0.356;
17; 55; 32.741; 1.240; 3.465; 2.556; 2.508; 0.354;
17; 55; 32.791; 1.240; 3.464; 2.556; 2.508; 0.368;
17; 55; 32.841; 1.240; 3.464; 2.556; 2.508; 0.369;
17; 55; 32.891; 1.240; 3.465; 2.556; 2.508; 0.368;
17; 55; 32.941; 1.240; 3.464; 2.556; 2.509; 0.381;
17; 55; 32.991; 1.240; 3.465; 2.556; 2.509; 0.405;
17; 55; 33.041; 1.240; 3.464; 2.557; 2.509; 0.417;
17; 55; 33.091; 1.240; 3.464; 2.557; 2.509; 0.422;
17; 55; 33.141; 1.240; 3.464; 2.556; 2.508; 0.421;
17; 55; 33.191; 1.240; 3.465; 2.556; 2.508; 0.403;
17; 55; 33.241; 1.240; 3.465; 2.556; 2.508; 0.394;
17; 55; 33.413; 1.260; 3.464; 2.556; 2.509; 0.406;
17; 55; 33.463; 1.260; 3.464; 2.557; 2.509; 0.434;
17; 55; 33.513; 1.260; 3.464; 2.556; 2.509; 0.420;
17; 55; 33.563; 1.260; 3.462; 2.559; 2.507; 0.385;
17; 55; 33.613; 1.260; 3.464; 2.557; 2.509; 0.376;
17; 55; 33.663; 1.260; 3.464; 2.557; 2.508; 0.376;
17; 55; 33.713; 1.260; 3.465; 2.556; 2.508; 0.377;
17; 55; 33.763; 1.260; 3.464; 2.557; 2.510; 0.376;
17; 55; 33.813; 1.260; 3.464; 2.556; 2.509; 0.375;
17; 55; 33.863; 1.260; 3.464; 2.556; 2.509; 0.377;
17; 55; 33.913; 1.260; 3.464; 2.557; 2.508; 0.377;
17; 55; 33.963; 1.260; 3.464; 2.556; 2.508; 0.376;
17; 55; 34.013; 1.260; 3.464; 2.556; 2.508; 0.376;
17; 55; 34.063; 1.260; 3.466; 2.555; 2.508; 0.377;
17; 55; 34.113; 1.260; 3.465; 2.555; 2.509; 0.377;
17; 55; 34.163; 1.260; 3.464; 2.556; 2.508; 0.375;
17; 55; 34.213; 1.260; 3.465; 2.556; 2.508; 0.375;
17; 55; 34.263; 1.260; 3.466; 2.555; 2.509; 0.377;
17; 55; 34.313; 1.260; 3.466; 2.555; 2.508; 0.374;
17; 55; 34.363; 1.260; 3.466; 2.554; 2.508; 0.379;
17; 55; 34.413; 1.260; 3.467; 2.555; 2.508; 0.372;
17; 55; 34.463; 1.260; 3.466; 2.555; 2.508; 0.375;
17; 55; 34.513; 1.260; 3.467; 2.553; 2.508; 0.375;
17; 55; 34.563; 1.260; 3.468; 2.553; 2.508; 0.376;
17; 55; 34.613; 1.260; 3.467; 2.554; 2.508; 0.375;
17; 55; 34.663; 1.260; 3.468; 2.553; 2.508; 0.376;
17; 55; 34.713; 1.260; 3.469; 2.552; 2.508; 0.375;
17; 55; 34.763; 1.260; 3.470; 2.551; 2.508; 0.375;
17; 55; 34.813; 1.260; 3.469; 2.552; 2.509; 0.377;
17; 55; 34.863; 1.260; 3.470; 2.551; 2.509; 0.375;
17; 55; 35.028; 1.290; 3.466; 2.556; 2.508; 0.375;
17; 55; 35.078; 1.290; 3.466; 2.555; 2.508; 0.376;
17; 55; 35.128; 1.290; 3.466; 2.555; 2.508; 0.375;
17; 55; 35.178; 1.290; 3.465; 2.556; 2.508; 0.374;
17; 55; 35.228; 1.290; 3.466; 2.555; 2.509; 0.380;
17; 55; 35.278; 1.290; 3.465; 2.555; 2.509; 0.360;
17; 55; 35.328; 1.290; 3.466; 2.554; 2.508; 0.352;
17; 55; 35.378; 1.290; 3.466; 2.555; 2.509; 0.374;
17; 55; 35.428; 1.290; 3.466; 2.556; 2.508; 0.426;
17; 55; 35.478; 1.290; 3.466; 2.555; 2.508; 0.414;
17; 55; 35.528; 1.290; 3.467; 2.554; 2.508; 0.386;
17; 55; 35.578; 1.290; 3.467; 2.554; 2.507; 0.371;
17; 55; 35.628; 1.290; 3.469; 2.552; 2.509; 0.359;
17; 55; 35.678; 1.290; 3.469; 2.553; 2.509; 0.354;
17; 55; 35.728; 1.290; 3.470; 2.551; 2.509; 0.358;
17; 55; 35.778; 1.290; 3.469; 2.552; 2.508; 0.410;
17; 55; 35.828; 1.290; 3.470; 2.549; 2.509; 0.407;
17; 55; 35.878; 1.290; 3.471; 2.550; 2.510; 0.391;
17; 55; 35.928; 1.290; 3.472; 2.551; 2.511; 0.374;
17; 55; 35.978; 1.290; 3.472; 2.552; 2.510; 0.364;
17; 55; 36.028; 1.290; 3.473; 2.552; 2.510; 0.357;
17; 55; 36.078; 1.290; 3.473; 2.552; 2.509; 0.356;
17; 55; 36.128; 1.290; 3.473; 2.552; 2.510; 0.355;
17; 55; 36.178; 1.290; 3.472; 2.552; 2.510; 0.354;
17; 55; 36.228; 1.290; 3.472; 2.552; 2.510; 0.353;
17; 55; 36.278; 1.290; 3.473; 2.551; 2.510; 0.355;
17; 55; 36.328; 1.290; 3.474; 2.552; 2.510; 0.356;
17; 55; 36.378; 1.290; 3.473; 2.552; 2.510; 0.356;
17; 55; 36.428; 1.290; 3.472; 2.553; 2.510; 0.354;
17; 55; 36.478; 1.290; 3.471; 2.552; 2.510; 0.353;
17; 55; 36.646; 1.250; 3.473; 2.552; 2.510; 0.365;
17; 55; 36.696; 1.250; 3.472; 2.551; 2.510; 0.363;
17; 55; 36.746; 1.250; 3.471; 2.552; 2.510; 0.363;
17; 55; 36.796; 1.250; 3.472; 2.551; 2.510; 0.365;
17; 55; 36.846; 1.250; 3.472; 2.551; 2.510; 0.365;
17; 55; 36.896; 1.250; 3.472; 2.551; 2.510; 0.360;
17; 55; 36.946; 1.250; 3.472; 2.552; 2.510; 0.354;
17; 55; 36.996; 1.250; 3.471; 2.553; 2.510; 0.353;
17; 55; 37.046; 1.250; 3.471; 2.553; 2.510; 0.352;
17; 55; 37.096; 1.250; 3.469; 2.554; 2.510; 0.376;
17; 55; 37.146; 1.250; 3.468; 2.553; 2.509; 0.397;
17; 55; 37.196; 1.250; 3.469; 2.553; 2.509; 0.386;
17; 55; 37.246; 1.250; 3.470; 2.554; 2.509; 0.420;
17; 55; 37.296; 1.250; 3.469; 2.554; 2.510; 0.419;
17; 55; 37.346; 1.250; 3.469; 2.554; 2.509; 0.416;
17; 55; 37.396; 1.250; 3.468; 2.554; 2.509; 0.405;
17; 55; 37.446; 1.250; 3.468; 2.555; 2.510; 0.423;
17; 55; 37.496; 1.250; 3.469; 2.554; 2.509; 0.419;
17; 55; 37.546; 1.250; 3.469; 2.554; 2.509; 0.417;
17; 55; 37.596; 1.250; 3.469; 2.555; 2.510; 0.402;
17; 55; 37.646; 1.250; 3.468; 2.554; 2.509; 0.405;
17; 55; 37.696; 1.250; 3.468; 2.554; 2.509; 0.407;
17; 55; 37.746; 1.250; 3.468; 2.556; 2.509; 0.408;
17; 55; 37.796; 1.250; 3.468; 2.555; 2.510; 0.394;
17; 55; 37.846; 1.250; 3.467; 2.555; 2.509; 0.380;
17; 55; 37.896; 1.250; 3.467; 2.555; 2.509; 0.370;
17; 55; 37.946; 1.250; 3.467; 2.555; 2.509; 0.367;
17; 55; 37.996; 1.250; 3.467; 2.555; 2.509; 0.365;
17; 55; 38.046; 1.250; 3.467; 2.555; 2.510; 0.359;
17; 55; 38.096; 1.250; 3.467; 2.555; 2.509; 0.381;
17; 55; 38.279; 1.270; 3.468; 2.553; 2.508; 0.354;
17; 55; 38.329; 1.270; 3.470; 2.551; 2.510; 0.352;
17; 55; 38.379; 1.270; 3.470; 2.552; 2.508; 0.355;
17; 55; 38.429; 1.270; 3.470; 2.551; 2.509; 0.393;
17; 55; 38.479; 1.270; 3.469; 2.552; 2.508; 0.410;
17; 55; 38.529; 1.270; 3.470; 2.551; 2.511; 0.400;
17; 55; 38.579; 1.270; 3.470; 2.552; 2.508; 0.409;
17; 55; 38.629; 1.270; 3.470; 2.551; 2.510; 0.410;
17; 55; 38.679; 1.270; 3.470; 2.551; 2.509; 0.399;
17; 55; 38.729; 1.270; 3.470; 2.551; 2.509; 0.420;
17; 55; 38.779; 1.270; 3.470; 2.550; 2.510; 0.420;
17; 55; 38.829; 1.270; 3.471; 2.550; 2.509; 0.402;
17; 55; 38.879; 1.270; 3.471; 2.550; 2.510; 0.394;
17; 55; 38.929; 1.270; 3.470; 2.551; 2.510; 0.392;
17; 55; 38.979; 1.270; 3.470; 2.550; 2.509; 0.388;
17; 55; 39.029; 1.270; 3.470; 2.550; 2.509; 0.376;
17; 55; 39.079; 1.270; 3.470; 2.551; 2.509; 0.363;
17; 55; 39.129; 1.270; 3.473; 2.551; 2.511; 0.354;
17; 55; 39.179; 1.270; 3.470; 2.553; 2.511; 0.371;
17; 55; 39.229; 1.270; 3.468; 2.555; 2.510; 0.398;
17; 55; 39.279; 1.270; 3.466; 2.556; 2.509; 0.354;
17; 55; 39.329; 1.270; 3.465; 2.556; 2.509; 0.359;
17; 55; 39.379; 1.270; 3.464; 2.557; 2.508; 0.364;
17; 55; 39.429; 1.270; 3.464; 2.556; 2.509; 0.391;
17; 55; 39.479; 1.270; 3.463; 2.556; 2.507; 0.353;
17; 55; 39.529; 1.270; 3.465; 2.555; 2.508; 0.348;
17; 55; 39.579; 1.270; 3.465; 2.555; 2.508; 0.368;
17; 55; 39.629; 1.270; 3.466; 2.555; 2.509; 0.418;
17; 55; 39.679; 1.270; 3.466; 2.556; 2.506; 0.396;
17; 55; 39.729; 1.270; 3.467; 2.554; 2.507; 0.369;
17; 55; 39.909; 1.240; 3.469; 2.553; 2.510; 0.414;
17; 55; 39.959; 1.240; 3.469; 2.554; 2.509; 0.419;
17; 55; 40.009; 1.240; 3.468; 2.554; 2.510; 0.402;
17; 55; 40.059; 1.240; 3.468; 2.555; 2.509; 0.395;
17; 55; 40.109; 1.240; 3.467; 2.555; 2.509; 0.364;
17; 55; 40.159; 1.240; 3.465; 2.555; 2.509; 0.374;
17; 55; 40.209; 1.240; 3.464; 2.556; 2.509; 0.373;
17; 55; 40.259; 1.240; 3.463; 2.556; 2.509; 0.374;
17; 55; 40.309; 1.240; 3.465; 2.555; 2.509; 0.373;
17; 55; 40.359; 1.240; 3.465; 2.557; 2.508; 0.373;
17; 55; 40.409; 1.240; 3.466; 2.557; 2.508; 0.374;
17; 55; 40.459; 1.240; 3.467; 2.554; 2.509; 0.373;
17; 55; 40.509; 1.240; 3.468; 2.553; 2.509; 0.372;
17; 55; 40.559; 1.240; 3.468; 2.553; 2.509; 0.373;
17; 55; 40.609; 1.240; 3.469; 2.553; 2.509; 0.373;
17; 55; 40.659; 1.240; 3.470; 2.552; 2.509; 0.372;
17; 55; 40.709; 1.240; 3.470; 2.551; 2.509; 0.375;
17; 55; 40.759; 1.240; 3.471; 2.550; 2.510; 0.374;
17; 55; 40.809; 1.240; 3.471; 2.551; 2.510; 0.374;
17; 55; 40.859; 1.240; 3.471; 2.552; 2.510; 0.372;
17; 55; 40.909; 1.240; 3.472; 2.552; 2.510; 0.374;
17; 55; 40.959; 1.240; 3.472; 2.551; 2.509; 0.373;
17; 55; 41.009; 1.240; 3.471; 2.551; 2.511; 0.374;
17; 55; 41.059; 1.240; 3.470; 2.553; 2.511; 0.372;
17; 55; 41.109; 1.240; 3.469; 2.553; 2.509; 0.373;
17; 55; 41.159; 1.240; 3.469; 2.555; 2.509; 0.373;
17; 55; 41.209; 1.240; 3.468; 2.554; 2.510; 0.373;
17; 55; 41.259; 1.240; 3.467; 2.556; 2.509; 0.374;
17; 55; 41.309; 1.240; 3.465; 2.556; 2.509; 0.374;
17; 55; 41.359; 1.240; 3.464; 2.556; 2.509; 0.373;
17; 55; 41.538; 1.270; 3.470; 2.554; 2.510; 0.373;
17; 55; 41.588; 1.270; 3.469; 2.555; 2.510; 0.374;
17; 55; 41.638; 1.270; 3.466; 2.556; 2.510; 0.370;
17; 55; 41.688; 1.270; 3.466; 2.556; 2.509; 0.370;
17; 55; 41.738; 1.270; 3.465; 2.556; 2.510; 0.370;
17; 55; 41.788; 1.270; 3.464; 2.557; 2.509; 0.370;
17; 55; 41.838; 1.270; 3.464; 2.556; 2.509; 0.367;
17; 55; 41.888; 1.270; 3.464; 2.557; 2.510; 0.364;
17; 55; 41.938; 1.270; 3.464; 2.557; 2.509; 0.360;
17; 55; 41.988; 1.270; 3.464; 2.556; 2.509; 0.363;
17; 55; 42.038; 1.270; 3.464; 2.557; 2.510; 0.369;
17; 55; 42.088; 1.270; 3.463; 2.558; 2.509; 0.365;
17; 55; 42.138; 1.270; 3.464; 2.557; 2.509; 0.364;
17; 55; 42.188; 1.270; 3.463; 2.558; 2.509; 0.372;
17; 55; 42.238; 1.270; 3.463; 2.556; 2.509; 0.391;
17; 55; 42.288; 1.270; 3.463; 2.557; 2.508; 0.396;
17; 55; 42.338; 1.270; 3.464; 2.557; 2.508; 0.363;
17; 55; 42.388; 1.270; 3.464; 2.557; 2.509; 0.347;
17; 55; 42.438; 1.270; 3.464; 2.556; 2.509; 0.349;
17; 55; 42.488; 1.270; 3.464; 2.556; 2.508; 0.394;
17; 55; 42.538; 1.270; 3.464; 2.556; 2.508; 0.388;
17; 55; 42.588; 1.270; 3.465; 2.556; 2.508; 0.379;
17; 55; 42.638; 1.270; 3.465; 2.555; 2.509; 0.368;
17; 55; 42.688; 1.270; 3.465; 2.556; 2.508; 0.354;
17; 55; 42.738; 1.270; 3.465; 2.556; 2.510; 0.367;
17; 55; 42.788; 1.270; 3.466; 2.555; 2.508; 0.382;
17; 55; 42.838; 1.270; 3.466; 2.554; 2.508; 0.377;
17; 55; 42.888; 1.270; 3.467; 2.554; 2.508; 0.365;
17; 55; 42.938; 1.270; 3.467; 2.555; 2.507; 0.362;
17; 55; 42.988; 1.270; 3.467; 2.553; 2.508; 0.364;
17; 55; 43.161; 1.270; 3.465; 2.556; 2.508; 0.358;
17; 55; 43.211; 1.270; 3.466; 2.556; 2.508; 0.355;
17; 55; 43.261; 1.270; 3.465; 2.556; 2.508; 0.353;
17; 55; 43.311; 1.270; 3.465; 2.555; 2.508; 0.356;
17; 55; 43.361; 1.270; 3.466; 2.555; 2.509; 0.376;
17; 55; 43.411; 1.270; 3.466; 2.555; 2.509; 0.376;
17; 55; 43.461; 1.270; 3.467; 2.555; 2.508; 0.363;
17; 55; 43.511; 1.270; 3.467; 2.554; 2.507; 0.365;
17; 55; 43.561; 1.270; 3.468; 2.553; 2.507; 0.374;
17; 55; 43.611; 1.270; 3.468; 2.554; 2.508; 0.372;
17; 55; 43.661; 1.270; 3.467; 2.553; 2.508; 0.363;
17; 55; 43.711; 1.270; 3.467; 2.554; 2.507; 0.361;
17; 55; 43.761; 1.270; 3.468; 2.553; 2.507; 0.362;
17; 55; 43.811; 1.270; 3.468; 2.553; 2.508; 0.373;
17; 55; 43.861; 1.270; 3.468; 2.553; 2.508; 0.376;
17; 55; 43.911; 1.270; 3.468; 2.553; 2.509; 0.373;
17; 55; 43.961; 1.270; 3.469; 2.552; 2.508; 0.366;
17; 55; 44.011; 1.270; 3.469; 2.552; 2.509; 0.367;
17; 55; 44.061; 1.270; 3.469; 2.552; 2.509; 0.366;
17; 55; 44.111; 1.270; 3.470; 2.552; 2.509; 0.366;
17; 55; 44.161; 1.270; 3.469; 2.553; 2.509; 0.365;
17; 55; 44.211; 1.270; 3.468; 2.553; 2.509; 0.365;
17; 55; 44.261; 1.270; 3.468; 2.553; 2.509; 0.367;
17; 55; 44.311; 1.270; 3.468; 2.553; 2.508; 0.367;
17; 55; 44.361; 1.270; 3.468; 2.552; 2.509; 0.366;
17; 55; 44.411; 1.270; 3.469; 2.552; 2.508; 0.366;
17; 55; 44.461; 1.270; 3.469; 2.552; 2.509; 0.365;
17; 55; 44.511; 1.270; 3.469; 2.553; 2.509; 0.364;
17; 55; 44.561; 1.270; 3.469; 2.552; 2.509; 0.365;
17; 55; 44.611; 1.270; 3.469; 2.553; 2.509; 0.366;
17; 55; 44.782; 1.270; 3.466; 2.556; 2.509; 0.356;
17; 55; 44.832; 1.270; 3.468; 2.555; 2.510; 0.360;
17; 55; 44.882; 1.270; 3.466; 2.557; 2.509; 0.352;
17; 55; 44.932; 1.270; 3.467; 2.556; 2.510; 0.352;
17; 55; 44.982; 1.270; 3.466; 2.556; 2.510; 0.354;
17; 55; 45.032; 1.270; 3.465; 2.556; 2.510; 0.371;
17; 55; 45.082; 1.270; 3.465; 2.557; 2.510; 0.373;
17; 55; 45.132; 1.270; 3.464; 2.556; 2.510; 0.374;
17; 55; 45.182; 1.270; 3.465; 2.557; 2.509; 0.373;
17; 55; 45.232; 1.270; 3.465; 2.556; 2.510; 0.373;
17; 55; 45.282; 1.270; 3.465; 2.557; 2.509; 0.365;
17; 55; 45.332; 1.270; 3.466; 2.556; 2.510; 0.360;
17; 55; 45.382; 1.270; 3.465; 2.556; 2.509; 0.380;
17; 55; 45.432; 1.270; 3.464; 2.556; 2.510; 0.379;
17; 55; 45.482; 1.270; 3.464; 2.556; 2.509; 0.366;
17; 55; 45.532; 1.270; 3.464; 2.556; 2.510; 0.359;
17; 55; 45.582; 1.270; 3.463; 2.557; 2.508; 0.369;
17; 55; 45.632; 1.270; 3.464; 2.557; 2.509; 0.390;
17; 55; 45.682; 1.270; 3.463; 2.556; 2.509; 0.351;
17; 55; 45.732; 1.270; 3.463; 2.558; 2.508; 0.344;
17; 55; 45.782; 1.270; 3.464; 2.555; 2.511; 0.344;
17; 55; 45.832; 1.270; 3.463; 2.557; 2.509; 0.343;
17; 55; 45.882; 1.270; 3.464; 2.557; 2.508; 0.344;
17; 55; 45.932; 1.270; 3.464; 2.557; 2.509; 0.382;
17; 55; 45.982; 1.270; 3.465; 2.556; 2.508; 0.379;
17; 55; 46.032; 1.270; 3.465; 2.557; 2.509; 0.354;
17; 55; 46.082; 1.270; 3.465; 2.557; 2.509; 0.354;
17; 55; 46.132; 1.270; 3.465; 2.556; 2.509; 0.377;
17; 55; 46.182; 1.270; 3.466; 2.554; 2.509; 0.383;
17; 55; 46.232; 1.270; 3.466; 2.554; 2.508; 0.380;
17; 55; 46.406; 1.290; 3.472; 2.552; 2.509; 0.368;
17; 55; 46.456; 1.290; 3.471; 2.551; 2.510; 0.368;
17; 55; 46.506; 1.290; 3.470; 2.552; 2.510; 0.369;
17; 55; 46.556; 1.290; 3.469; 2.554; 2.510; 0.368;
17; 55; 46.606; 1.290; 3.468; 2.554; 2.510; 0.371;
17; 55; 46.656; 1.290; 3.468; 2.555; 2.509; 0.384;
17; 55; 46.706; 1.290; 3.466; 2.555; 2.510; 0.361;
17; 55; 46.756; 1.290; 3.467; 2.557; 2.510; 0.355;
17; 55; 46.806; 1.290; 3.467; 2.556; 2.509; 0.370;
17; 55; 46.856; 1.290; 3.466; 2.556; 2.509; 0.369;
17; 55; 46.906; 1.290; 3.466; 2.556; 2.510; 0.368;
17; 55; 46.956; 1.290; 3.466; 2.556; 2.509; 0.369;
17; 55; 47.006; 1.290; 3.466; 2.556; 2.510; 0.368;
17; 55; 47.056; 1.290; 3.465; 2.556; 2.509; 0.368;
17; 55; 47.106; 1.290; 3.463; 2.556; 2.510; 0.369;
17; 55; 47.156; 1.290; 3.464; 2.557; 2.510; 0.369;
17; 55; 47.206; 1.290; 3.464; 2.555; 2.508; 0.368;
17; 55; 47.256; 1.290; 3.465; 2.558; 2.510; 0.368;
17; 55; 47.306; 1.290; 3.464; 2.558; 2.509; 0.368;
17; 55; 47.356; 1.290; 3.464; 2.556; 2.509; 0.368;
17; 55; 47.406; 1.290; 3.464; 2.557; 2.508; 0.368;
17; 55; 47.456; 1.290; 3.464; 2.557; 2.509; 0.369;
17; 55; 47.506; 1.290; 3.465; 2.556; 2.510; 0.368;
17; 55; 47.556; 1.290; 3.463; 2.558; 2.509; 0.368;
17; 55; 47.606; 1.290; 3.465; 2.557; 2.509; 0.368;
17; 55; 47.656; 1.290; 3.465; 2.556; 2.510; 0.368;
17; 55; 47.706; 1.290; 3.465; 2.557; 2.510; 0.368;
17; 55; 47.756; 1.290; 3.462; 2.559; 2.507; 0.368;
17; 55; 47.806; 1.290; 3.465; 2.555; 2.512; 0.367;
17; 55; 47.856; 1.290; 3.463; 2.558; 2.508; 0.368;
17; 55; 48.034; 1.250; 3.465; 2.555; 2.509; 0.368;
17; 55; 48.084; 1.250; 3.466; 2.557; 2.507; 0.368;
17; 55; 48.134; 1.250; 3.464; 2.557; 2.506; 0.370;
17; 55; 48.184; 1.250; 3.465; 2.556; 2.507; 0.368;
17; 55; 48.234; 1.250; 3.465; 2.554; 2.508; 0.375;
17; 55; 48.284; 1.250; 3.466; 2.553; 2.510; 0.382;
17; 55; 48.334; 1.250; 3.465; 2.554; 2.509; 0.381;
17; 55; 48.384; 1.250; 3.466; 2.556; 2.507; 0.373;
17; 55; 48.434; 1.250; 3.467; 2.553; 2.508; 0.365;
17; 55; 48.484; 1.250; 3.466; 2.554; 2.508; 0.361;
17; 55; 48.534; 1.250; 3.469; 2.549; 2.511; 0.358;
17; 55; 48.584; 1.250; 3.466; 2.554; 2.508; 0.370;
17; 55; 48.634; 1.250; 3.468; 2.553; 2.508; 0.372;
17; 55; 48.684; 1.250; 3.470; 2.551; 2.510; 0.364;
17; 55; 48.734; 1.250; 3.468; 2.554; 2.506; 0.365;
17; 55; 48.784; 1.250; 3.470; 2.552; 2.509; 0.368;
17; 55; 48.834; 1.250; 3.469; 2.551; 2.510; 0.370;
17; 55; 48.884; 1.250; 3.468; 2.555; 2.507; 0.371;
17; 55; 48.934; 1.250; 3.468; 2.551; 2.510; 0.371;
17; 55; 48.984; 1.250; 3.468; 2.551; 2.510; 0.370;
17; 55; 49.034; 1.250; 3.471; 2.550; 2.509; 0.368;
17; 55; 49.084; 1.250; 3.470; 2.550; 2.510; 0.366;
17; 55; 49.134; 1.250; 3.474; 2.547; 2.511; 0.366;
17; 55; 49.184; 1.250; 3.472; 2.548; 2.512; 0.367;
17; 55; 49.234; 1.250; 3.471; 2.550; 2.511; 0.367;
17; 55; 49.284; 1.250; 3.471; 2.552; 2.512; 0.366;
17; 55; 49.334; 1.250; 3.471; 2.550; 2.510; 0.368;
17; 55; 49.384; 1.250; 3.472; 2.549; 2.511; 0.366;
